10,5.6548000000322673e-05
10,5.2012999999906384e-05
10,4.706399999987454e-05
10,5.5179999999932505e-05
10,4.9391999999759406e-05
100,0.0007962509999996925
100,0.0006985089999997918
100,0.0006720050000001976
100,0.0008891389999998722
100,0.00048290699999986586
1000,0.010218805999999692
1000,0.009960681999999998
1000,0.008128794000000106
1000,0.011570314000000081
1000,0.010226400999999719
10000,0.24131736000000004
10000,0.16480768899999987
10000,0.19754569199999983
10000,0.10454522700000002
10000,0.0947250249999998
100000,1.1131103470000006
100000,1.0183262700000002
100000,1.01162681
100000,1.0058081780000006
100000,0.9183846819999992
1000000,11.035139708
1000000,11.515791482000001
1000000,13.301225675000005
1000000,13.818347445
1000000,12.185817681999993
