1,2.3781999999528126e-06
3,1.9611999988455864e-06
10,2.390000008745119e-06
30,2.4694000018143925e-06
100,6.324399998902664e-06
300,9.774200003676015e-06
1000,2.1153300002652033e-05
3000,9.238850000201638e-05
10000,0.00015793259999838938
30000,0.000428824000002237
100000,0.002016542599997706
300000,0.006839166500000715
1000000,0.0501541135000025
3000000,0.1308185903000009
1,1.4646000181528507e-06
3,1.447900035600469e-06
10,1.4728000451214029e-06
30,1.6387999949074582e-06
100,3.443599985075707e-06
300,6.54099997063895e-06
1000,2.2678799996356248e-05
3000,4.324500000620901e-05
10000,0.00015433479998137046
30000,0.0012067667999417608
100000,0.0037167578999742546
300000,0.01434376379997957
1000000,0.04746882880001522
3000000,0.14767445630002385
