10,9.319500009041803e-05
10,0.0002067340001303819
10,9.708099992167263e-05
10,9.507100003247615e-05
10,9.527700012768037e-05
100,0.0011089519998677133
100,0.0013530839999020827
100,0.00107349199993223
100,0.0010715240000536141
100,0.0013505039999017754
1000,0.012154615999861562
1000,0.01074623700014854
1000,0.010502041000108875
1000,0.010997869999982868
1000,0.010854340999912893
10000,0.12473561899992092
10000,0.12563771800000723
10000,0.1285357680001198
10000,0.12615142399999968
10000,0.12815595300003224
100000,1.4840889950000928
100000,1.5361823410000852
100000,1.5164369480000914
100000,1.4249466109999958
100000,1.415727039000103
1000000,16.62801914800002
1000000,16.717737022999927
1000000,16.804592128999957
1000000,16.70672515000001
1000000,17.3854385730001
