1,1.0300000212737359e-05,2.570000106061343e-05,7.700000423938036e-06
1,6.300000677583739e-06,1.630000042496249e-05,6.8999997893115506e-06
1,6.399999620043673e-06,1.9299999621580355e-05,7.599999662488699e-06
2,1.7099999240599573e-05,5.400000009103678e-05,1.3900000340072438e-05
2,1.469999915570952e-05,4.11000000895001e-05,1.2099999366910197e-05
2,2.1300000298651867e-05,4.740000076708384e-05,1.3099999705445953e-05
3,4.990000161342323e-05,0.00010850000035134144,3.2100000680657104e-05
3,4.0099999750964344e-05,8.560000060242601e-05,2.010000025620684e-05
3,3.910000123141799e-05,0.0001331999992544297,2.9799999538226984e-05
4,0.00018400000044493936,0.00022949999947741162,5.269999928714242e-05
4,0.00010479999946255703,0.00022639999951934442,4.8800000513438135e-05
4,0.0001560000000608852,0.00013969999963592272,4.839999928663019e-05
5,0.00028639999982260633,0.00028029999884893186,5.520000013348181e-05
5,0.0003372999999555759,0.00027490000138641335,6.0200000007171184e-05
5,0.00025300000015704427,0.00022780000108468812,4.799999987881165e-05
6,0.0010453999984747497,0.00061949999872013,0.00012509999942267314
6,0.000970499999311869,0.0004112999995413702,0.0001325999983237125
6,0.0005356999990908662,0.00039769999966665637,6.690000009257346e-05
7,0.0011410999995860038,0.0005000000001018634,0.00010040000051958486
7,0.0016513000009581447,0.0007736999996268423,0.00011980000090261456
7,0.0017532999991090037,0.0009669999999459833,0.0001815999985410599
8,0.002891000000090571,0.001292999999350286,0.00026230000003124587
8,0.0017879999995784601,0.0006620999993174337,0.00013220000073488336
8,0.0027045000006182818,0.0007593000009364914,0.00014800000099057797
9,0.002906400000938447,0.0010707999990700046,0.00019290000091132242
9,0.0034159999995608814,0.000996699998722761,0.0001778999994712649
9,0.0030832000011287164,0.0013213000001996988,0.00019099999917671084
10,0.005900299998756964,0.0013003000003664056,0.0002456999991409248
10,0.005346399999325513,0.001608299999134033,0.00024539999867556617
10,0.006110899999839603,0.0021909000006417045,0.0004809000001841923
11,0.0072457000005670125,0.0020880000010947697,0.00032610000016575214
11,0.012655599999561673,0.002931999999418622,0.0005180999996809987
11,0.018923900001027505,0.0036032999996677972,0.0005786999990959885
12,0.018104000000676024,0.0039194999990286306,0.0006704999996145489
12,0.012768299999152077,0.004051800000524963,0.0004174999994575046
12,0.012200600000142003,0.0034624999989318894,0.0006052999997336883
13,0.0214151000000129,0.004038499999296619,0.0008680999999342021
13,0.016821400000480935,0.0031186999985948205,0.0007874000002630055
13,0.016424600000391365,0.002927800000179559,0.0005216999998083338
14,0.024904300000343937,0.004085599999598344,0.0007132999999157619
14,0.024239899999884074,0.004093999999895459,0.0010891000001720386
14,0.024210999999922933,0.005074099999546888,0.0006213999986357521
15,0.03635299999950803,0.004143199999816716,0.0008474999995087273
15,0.03338110000004235,0.007636900001671165,0.0007784999997966224
15,0.03422370000043884,0.004035099998873193,0.0007709999990765937
16,0.03976180000063323,0.006127299999207025,0.0008627000006526941
16,0.039654000000155065,0.005142800000612624,0.0007671999992453493
16,0.04426740000053542,0.006453199999668868,0.0008456999985355651
17,0.04625979999946139,0.006179199999678531,0.0009831999996094964
17,0.049994900000456255,0.008257999999841559,0.0009927999999490567
17,0.055588799999895855,0.00642610000068089,0.0011235000001761364
18,0.05765109999993001,0.006475999998656334,0.0013226000010035932
18,0.06827350000094157,0.009233299999323208,0.0012260999992577126
18,0.06437360000018089,0.0067018999998254,0.0011651000004349044
19,0.08404439999867463,0.006891099999847938,0.0014016999994055368
19,0.07899060000090685,0.006719000000884989,0.001133900001150323
19,0.07776139999987208,0.007840500000384054,0.0016579999992245575
20,0.1117883000006259,0.013975699999718927,0.0020172000004095025
20,0.1334076000002824,0.01406420000057551,0.0017126000002463115
20,0.10855310000079044,0.016668799999024486,0.001862700000856421
21,0.14507589999993797,0.011133799998788163,0.0020130000011704396
21,0.1475281000002724,0.013531599999623722,0.0016618000008747913
21,0.11603560000003199,0.00962239999898884,0.0015894999996817205
22,0.2569448000012926,0.017660299999988638,0.002253000000564498
22,0.1775099999995291,0.011844199998449767,0.0018894000004365807
22,0.18630529999973078,0.015898999999990338,0.003245400001105736
23,0.1839909999998781,0.013489499999195687,0.0030114000001049135
23,0.21428960000048392,0.017627200000788434,0.002272699999593897
23,0.22670709999874816,0.018904200000179117,0.0026311999990866752
24,0.22621169999911217,0.020658200000980287,0.002628000000186148
24,0.26581050000095274,0.0151943000000756,0.003245799998694565
24,0.29405989999941085,0.046658499999466585,0.006457299999965471
25,0.23438739999983227,0.015528899999480927,0.002351200000703102
25,0.24352469999939785,0.016098599999168073,0.0023368999991362216
25,0.2503680000008899,0.016862000000401167,0.002674599998499616
26,0.2642489999998361,0.017029000000547967,0.0027990999988105614
26,0.2690543999997317,0.01749279999967257,0.002963500000987551
26,0.2765624999992724,0.017465000000811415,0.003240199999709148
27,0.3189536000008957,0.01838359999965178,0.003211600000213366
27,0.31773489999977755,0.019431900000199676,0.0030876000000716886
