10,1.8258999993747693e-05
10,1.888999999977159e-05
10,1.7986000003133995e-05
10,1.8324999999208558e-05
10,1.9594000001177392e-05
100,0.00016248899999737887
100,0.00015934299999997847
100,0.00015572600000268721
100,0.00014220099999562308
100,0.00014111400000160756
1000,0.0017972449999987816
1000,0.0017136490000027038
1000,0.0016745319999955655
1000,0.0021221929999981626
1000,0.0018479960000021833
10000,0.019276474999998072
10000,0.015785327000003235
10000,0.017216223999994895
10000,0.01767396199999638
10000,0.01641584600000101
100000,0.21390647300000154
100000,0.19775942900000132
100000,0.20678848300000396
100000,0.20221892900000427
100000,0.19635859899999986
1000000,3.208019831999998
1000000,3.1208916379999962
1000000,3.2104715440000007
1000000,3.067703175999995
1000000,3.279814325000004
